Unnamed: 0,Time,Lat,Lon,Street,Visibility(km),Wind_Speed(km/h),Precipitation(mm),Astronomical_Twilight,road_closure,Date
20234,00:00:00,40.84484000000001,-73.94336,Riverside Drive,14.48,19.31,0.0,Night,True,2020-03-30
20235,00:00:00,40.84484000000001,-73.94336,Riverside Drive,14.48,19.31,0.0,Night,True,2020-03-30
20236,06:00:00,40.71173,-74.00381999999998,Park Row,16.09,8.05,0.0,Day,False,2020-03-30
20237,03:30:00,40.84752,-73.92954,Washington Bridge,16.09,19.31,0.0,Night,False,2020-03-31
20238,03:30:00,40.84752,-73.92954,Washington Bridge,16.09,19.31,0.0,Night,True,2020-03-31
20239,03:30:00,40.84752,-73.92954,Washington Bridge,16.09,19.31,0.0,Night,False,2020-03-31
20240,05:00:00,40.78125,-73.94422,FDR Drive,16.09,4.83,0.0,Day,True,2020-03-31
20241,05:00:00,40.78125,-73.94422,FDR Drive,16.09,4.83,0.0,Day,False,2020-03-31
20242,05:00:00,40.78125,-73.94422,FDR Drive,16.09,4.83,0.0,Day,False,2020-03-31
20243,12:00:00,40.84902,-73.9395,5th Avenue,16.09,12.87,0.0,Day,False,2020-03-31
20244,12:30:00,40.80203,-73.93021,FDR Drive,16.09,,0.0,Day,True,2020-04-02
20245,12:30:00,40.80203,-73.93021,FDR Drive,16.09,,0.0,Day,True,2020-04-02
20246,07:30:00,40.80203,-73.93021,FDR Drive,16.09,9.66,0.0,Day,False,2020-04-03
20247,07:30:00,40.80203,-73.93021,FDR Drive,16.09,9.66,0.0,Day,True,2020-04-03
20248,15:30:00,40.83292,-73.95029,Henry Hudson Parkway,11.27,12.87,0.51,Day,True,2020-04-03
20249,15:30:00,40.83293,-73.95029,Henry Hudson Parkway,11.27,12.87,0.51,Day,False,2020-04-03
20250,15:30:00,40.83292,-73.95029,Henry Hudson Parkway,11.27,12.87,0.51,Day,True,2020-04-03
20251,18:00:00,40.75974,-73.95789,FDR Drive,16.09,20.92,0.0,Day,False,2020-04-03
20252,18:00:00,40.75974,-73.95789,FDR Drive,16.09,0.0,0.0,Day,False,2020-04-03
20253,04:00:00,40.75961,-73.9607,Ed Koch Queensboro Bridge West,16.09,11.27,0.0,Night,False,2020-04-04
20254,03:00:00,40.75961,-73.9607,Ed Koch Queensboro Bridge West,16.09,11.27,0.0,Night,False,2020-04-04
20255,04:00:00,40.75961,-73.9607,Ed Koch Queensboro Bridge West,16.09,11.27,0.0,Night,True,2020-04-04
20256,04:00:00,40.75961,-73.9607,Ed Koch Queensboro Bridge West,16.09,11.27,0.0,Night,False,2020-04-04
20257,08:30:00,40.72783,-73.97183000000003,FDR Drive,9.66,,0.0,Day,False,2020-04-04
20258,09:00:00,40.72783,-73.97183000000003,FDR Drive,9.66,12.87,0.0,Day,True,2020-04-04
20259,09:00:00,40.72783,-73.97183000000003,FDR Drive,9.66,12.87,0.0,Day,True,2020-04-04
20260,09:00:00,40.72783,-73.97183000000003,FDR Drive,9.66,12.87,0.0,Day,True,2020-04-04
20261,16:00:00,40.78128,-73.9441,FDR Drive,16.09,8.05,0.0,Day,False,2020-04-04
20262,16:00:00,40.76878,-73.94906,FDR Drive,16.09,8.05,0.0,Day,True,2020-04-04
20263,16:00:00,40.76878,-73.94906,FDR Drive,16.09,8.05,0.0,Day,True,2020-04-04
20264,16:00:00,40.76878,-73.94906,FDR Drive,16.09,8.05,0.0,Day,True,2020-04-04
20265,21:00:00,40.83155,-73.95071999999998,Henry Hudson Parkway,16.09,0.0,0.0,Night,True,2020-04-05
20266,21:30:00,40.83155,-73.95071999999998,Henry Hudson Parkway,16.09,4.83,0.0,Night,False,2020-04-05
20267,22:30:00,40.83155,-73.95071999999998,Henry Hudson Parkway,16.09,4.83,0.0,Night,True,2020-04-05
20268,23:30:00,40.83155,-73.95071999999998,Henry Hudson Parkway,16.09,4.83,0.0,Night,True,2020-04-05
20269,23:30:00,40.83155,-73.95071999999998,Henry Hudson Parkway,16.09,4.83,0.0,Night,True,2020-04-05
20270,05:30:00,40.72827,-73.97176999999998,FDR Drive,16.09,,0.0,Day,False,2020-04-06
20271,05:30:00,40.72827,-73.97176999999998,FDR Drive,16.09,,0.0,Day,True,2020-04-06
20272,06:30:00,40.72827,-73.97176999999998,FDR Drive,16.09,8.05,0.0,Day,True,2020-04-06
20273,09:00:00,40.76212,-73.99738, 11th Avenue,16.09,4.83,0.0,Day,False,2020-04-07
20274,17:30:00,40.84489,-73.93008,Harlem River Drive South,16.09,9.66,0.0,Day,True,2020-04-07
20275,19:00:00,40.75223,-73.96464,FDR Drive,16.09,0.0,0.0,Day,True,2020-04-07
20276,19:00:00,40.75223,-73.96464,FDR Drive,16.09,4.83,0.0,Day,True,2020-04-07
20277,19:00:00,40.75223,-73.96464,FDR Drive,16.09,4.83,0.0,Day,True,2020-04-07
20278,23:00:00,40.75218,-73.96441999999998,FDR Drive,16.09,8.05,0.0,Night,True,2020-04-08
20279,23:00:00,40.75218,-73.96441999999998,FDR Drive,16.09,8.05,0.0,Night,False,2020-04-08
20280,07:00:00,40.73754,-74.00981, W 12th Street,16.09,8.05,0.0,Day,True,2020-04-09
20281,06:30:00,40.73754,-74.00981, W 12th Street,16.09,12.87,0.0,Day,False,2020-04-09
20282,11:30:00,40.72826,-73.97163,FDR Drive,16.09,,0.0,Day,False,2020-04-09
20283,14:30:00,40.78125,-73.94422,FDR Drive,12.87,33.8,2.03,Day,True,2020-04-09
20284,14:30:00,40.78125,-73.94422,FDR Drive,12.87,33.8,2.03,Day,True,2020-04-09
20285,15:00:00,40.80179,-73.93004,FDR Drive,12.87,33.8,2.03,Day,False,2020-04-09
20286,01:30:00,40.83026,-73.93496,Harlem River Drive North,16.09,19.31,0.0,Night,True,2020-04-11
20287,02:00:00,40.83026,-73.93496,Harlem River Drive North,16.09,19.31,0.0,Night,True,2020-04-11
20288,22:30:00,40.78128,-73.9441,FDR Drive,16.09,4.83,0.0,Night,False,2020-04-11
20289,23:00:00,40.78128,-73.9441,FDR Drive,16.09,4.83,0.0,Night,False,2020-04-11
20290,04:00:00,40.84917,-73.93944,Trans-Manhattan Expy West,16.09,4.83,0.0,Night,False,2020-04-12
20291,04:00:00,40.84917,-73.93944,Trans-Manhattan Expy West,16.09,8.05,0.0,Night,True,2020-04-12
20292,21:00:00,40.80313,-73.92966,WillisAvenue Bridge,16.09,11.27,0.0,Night,True,2020-04-12
20293,21:00:00,40.80313,-73.92966,WillisAvenue Bridge,16.09,11.27,0.0,Night,True,2020-04-12
20294,07:00:00,40.75974,-73.95789,FDR Drive,1.61,16.09,2.29,Day,True,2020-04-13
20295,07:30:00,40.81135,-73.96692,Henry Hudson Parkway,3.22,19.31,0.76,Day,True,2020-04-13
20296,08:30:00,40.81135,-73.96692,Henry Hudson Parkway,1.61,25.75,6.86,Day,True,2020-04-13
20297,08:30:00,40.71643,-73.97559,FDR Drive,1.61,25.75,6.86,Day,False,2020-04-13
20298,08:30:00,40.75974,-73.95789,FDR Drive,1.61,25.75,6.86,Day,False,2020-04-13
20299,08:30:00,40.75974,-73.95789,FDR Drive,1.61,25.75,6.86,Day,True,2020-04-13
20300,08:30:00,40.75974,-73.95789,FDR Drive,1.61,25.75,6.86,Day,False,2020-04-13
20301,09:30:00,40.71643,-73.97559,FDR Drive,1.61,,5.84,Day,True,2020-04-13
20302,09:00:00,40.71643,-73.97559,FDR Drive,1.21,11.27,4.57,Day,True,2020-04-13
20303,09:30:00,40.71643,-73.97559,FDR Drive,3.22,,6.35,Day,True,2020-04-13
20304,10:30:00,40.75828,-73.95897, E 59th Street,1.21,14.48,5.84,Day,False,2020-04-13
20305,10:30:00,40.75828,-73.95897, E 59th Street,1.21,14.48,5.84,Day,False,2020-04-13
20306,10:30:00,40.75828,-73.95897, E 59th Street,1.21,14.48,5.84,Day,False,2020-04-13
20307,19:30:00,40.815,-73.93436,Harlem River Drive South,16.09,11.27,0.0,Day,True,2020-04-13
20308,19:30:00,40.815,-73.93436,Harlem River Drive South,16.09,11.27,0.0,Day,True,2020-04-13
20309,18:30:00,40.81499,-73.93436,Harlem River Drive South,16.09,14.48,0.25,Day,False,2020-04-13
20310,20:00:00,40.78125,-73.94422,FDR Drive,16.09,11.27,0.0,Day,True,2020-04-13
20311,19:30:00,40.81499,-73.93436,Harlem River Drive South,16.09,11.27,0.0,Day,True,2020-04-13
20312,08:00:00,40.80203,-73.93021,FDR Drive,16.09,14.48,0.0,Day,True,2020-04-14
20313,08:00:00,40.80203,-73.93021,FDR Drive,16.09,14.48,0.0,Day,True,2020-04-14
20314,15:30:00,40.7371,-73.99032, E 17th Street,16.09,11.27,0.0,Day,True,2020-04-14
20315,16:00:00,40.7371,-73.99032, E 17th Street,16.09,11.27,0.0,Day,False,2020-04-14
20316,16:00:00,40.7371,-73.99032, E 17th Street,16.09,11.27,0.0,Day,False,2020-04-14
20317,16:30:00,40.71166,-74.00395,Park Row,16.09,0.0,0.0,Day,False,2020-04-14
20318,19:30:00,40.82804,-73.93483,Harlem River Drive South,16.09,11.27,0.0,Day,True,2020-04-14
20319,19:30:00,40.82805,-73.93483,Harlem River Drive South,16.09,11.27,0.0,Day,False,2020-04-14
20320,19:30:00,40.82804,-73.93483,Harlem River Drive South,16.09,11.27,0.0,Day,True,2020-04-14
20321,07:00:00,40.7974,-73.92931,FDR Drive,16.09,12.87,0.0,Day,False,2020-04-15
20322,07:00:00,40.7974,-73.92931,FDR Drive,16.09,12.87,0.0,Day,False,2020-04-15
20323,08:00:00,40.75974,-73.95789,FDR Drive,16.09,,0.0,Day,False,2020-04-15
20324,08:00:00,40.75974,-73.95789,FDR Drive,16.09,,0.0,Day,True,2020-04-15
20325,08:00:00,40.75974,-73.95789,FDR Drive,16.09,,0.0,Day,False,2020-04-15
20326,15:00:00,40.73762,-73.97433000000002,FDR Drive,16.09,16.09,0.0,Day,True,2020-04-15
20327,15:00:00,40.73762,-73.97433000000002,FDR Drive,16.09,16.09,0.0,Day,True,2020-04-15
20328,22:00:00,40.72782,-73.97168,FDR Drive,16.09,11.27,0.0,Night,True,2020-04-15
20329,22:00:00,40.72782,-73.97168,FDR Drive,16.09,11.27,0.0,Night,True,2020-04-15
20330,22:00:00,40.72782,-73.97168,FDR Drive,16.09,11.27,0.0,Night,False,2020-04-15
20331,00:30:00,40.73756,-73.97423,FDR Drive,16.09,4.83,0.0,Night,True,2020-04-16
20332,13:30:00,40.84191,-73.94536,Henry Hudson Parkway,16.09,14.48,0.0,Day,False,2020-04-17
20333,13:00:00,40.84191,-73.94536,Henry Hudson Parkway,16.09,14.48,0.0,Day,True,2020-04-17
20334,13:30:00,40.84191,-73.94536,Henry Hudson Parkway,16.09,14.48,0.0,Day,False,2020-04-17
20335,13:30:00,40.84191,-73.94536,Henry Hudson Parkway,16.09,14.48,0.0,Day,False,2020-04-17
20336,17:30:00,40.75828,-73.95897, E 59th Street,16.09,0.0,0.0,Day,False,2020-04-17
20337,17:30:00,40.75828,-73.95897, E 59th Street,16.09,0.0,0.0,Day,False,2020-04-17
20338,20:00:00,40.76878,-73.94906,FDR Drive,16.09,4.83,0.0,Day,False,2020-04-17
20339,20:30:00,40.76878,-73.94906,FDR Drive,14.48,9.66,0.0,Day,False,2020-04-17
20340,21:00:00,40.76198,-74.00108,West 42nd Street,16.09,0.0,0.0,Day,False,2020-04-17
20341,21:30:00,40.76085,-74.00228, 12th Avenue,16.09,0.0,0.0,Night,False,2020-04-17
20342,21:30:00,40.76198,-74.00108,West 42nd Street,16.09,0.0,0.0,Night,True,2020-04-17
20343,21:30:00,40.76085,-74.00228, 12th Avenue,16.09,0.0,0.0,Night,False,2020-04-17
20344,21:30:00,40.76198,-74.00108,West 42nd Street,16.09,0.0,0.0,Night,False,2020-04-17
20345,06:30:00,40.72827,-73.97176999999998,FDR Drive,12.87,11.27,0.25,Day,True,2020-04-18
20346,06:30:00,40.72827,-73.97176999999998,FDR Drive,12.87,11.27,0.25,Day,True,2020-04-18
20347,06:30:00,40.72827,-73.97176999999998,FDR Drive,12.87,11.27,0.25,Day,True,2020-04-18
20348,07:00:00,40.72827,-73.97176999999998,FDR Drive,4.83,0.0,0.0,Day,False,2020-04-18
20349,07:00:00,40.72827,-73.97176999999998,FDR Drive,4.83,0.0,0.0,Day,False,2020-04-18
20350,12:00:00,40.83293,-73.95029,Henry Hudson Parkway,16.09,14.48,0.0,Day,False,2020-04-18
20351,12:00:00,40.83292,-73.95029,Henry Hudson Parkway,16.09,14.48,0.0,Day,True,2020-04-18
20352,08:30:00,40.81113,-73.96683,Henry Hudson Parkway,16.09,4.83,0.0,Day,True,2020-04-19
20353,09:30:00,40.81113,-73.96683,Henry Hudson Parkway,16.09,16.09,0.0,Day,True,2020-04-19
20354,10:30:00,40.81113,-73.96683,Henry Hudson Parkway,16.09,16.09,0.0,Day,False,2020-04-19
20355,10:30:00,40.81113,-73.96683,Henry Hudson Parkway,16.09,16.09,0.0,Day,True,2020-04-19
20356,11:00:00,40.81113,-73.96683,Henry Hudson Parkway,16.09,16.09,0.0,Day,False,2020-04-19
20357,14:30:00,40.76008,-73.9631, E 59th Street,16.09,16.09,0.0,Day,True,2020-04-19
20358,16:30:00,40.76008,-73.9631, E 59th Street,16.09,12.87,0.0,Day,False,2020-04-19
20359,16:30:00,40.76008,-73.9631, E 59th Street,16.09,12.87,0.0,Day,False,2020-04-19
20360,06:30:00,40.75974,-73.95789,FDR Drive,16.09,4.83,0.0,Day,False,2020-04-20
20361,06:30:00,40.75974,-73.95789,FDR Drive,16.09,4.83,0.0,Day,False,2020-04-20
20362,07:00:00,40.75961,-73.9607,Ed Koch Queensboro Bridge West,16.09,4.83,0.0,Day,True,2020-04-20
20363,07:00:00,40.75961,-73.9607,Ed Koch Queensboro Bridge West,16.09,4.83,0.0,Day,True,2020-04-20
20364,13:00:00,40.71643,-73.97559,FDR Drive,16.09,12.87,0.0,Day,False,2020-04-20
20365,13:00:00,40.71643,-73.97559,FDR Drive,16.09,11.27,0.0,Day,True,2020-04-20
20366,13:30:00,40.71643,-73.97559,FDR Drive,16.09,11.27,0.0,Day,True,2020-04-20
20367,14:30:00,40.70644,-74.0024,FDR Drive,16.09,14.48,0.0,Day,True,2020-04-20
20368,15:00:00,40.71173,-74.00381999999998,Park Row,16.09,14.48,0.0,Day,True,2020-04-20
20369,15:00:00,40.70644,-74.0024,FDR Drive,16.09,14.48,0.0,Day,True,2020-04-20
20370,15:00:00,40.71173,-74.00381999999998,Park Row,16.09,14.48,0.0,Day,False,2020-04-20
20371,15:00:00,40.71173,-74.00381999999998,Park Row,16.09,14.48,0.0,Day,False,2020-04-20
20372,15:00:00,40.71173,-74.00381999999998,Park Row,16.09,14.48,0.0,Day,False,2020-04-20
20373,15:30:00,40.77488,-73.98073000000002, Columbus Avenue,16.09,9.66,0.0,Day,True,2020-04-20
20374,15:30:00,40.77488,-73.98073000000002, Columbus Avenue,16.09,9.66,0.0,Day,True,2020-04-20
20375,17:30:00,40.76878,-73.94906,FDR Drive,16.09,8.05,0.0,Day,False,2020-04-20
20376,17:30:00,40.76878,-73.94906,FDR Drive,16.09,8.05,0.0,Day,False,2020-04-20
20377,06:30:00,40.75399,-73.96304,FDR Drive,16.09,4.83,0.0,Day,False,2020-04-21
20378,06:30:00,40.75399,-73.96304,FDR Drive,16.09,4.83,0.0,Day,False,2020-04-21
20379,06:30:00,40.75399,-73.96304,FDR Drive,16.09,4.83,0.0,Day,True,2020-04-21
20380,16:00:00,40.76873,-73.94898,FDR Drive,16.09,11.27,1.02,Day,True,2020-04-21
20381,16:00:00,40.76873,-73.94898,FDR Drive,16.09,11.27,1.02,Day,False,2020-04-21
20382,16:00:00,40.7105,-73.98465999999998,FDR Drive,16.09,16.09,0.0,Day,False,2020-04-22
20383,16:00:00,40.7105,-73.98465999999998,FDR Drive,16.09,16.09,0.0,Day,False,2020-04-22
20384,17:00:00,40.7105,-73.98465999999998,FDR Drive,16.09,16.09,0.0,Day,False,2020-04-22
20385,17:00:00,40.7105,-73.98465999999998,FDR Drive,16.09,16.09,0.0,Day,True,2020-04-22
20386,05:00:00,40.7105,-73.98465999999998,FDR Drive,16.09,0.0,0.0,Day,False,2020-04-23
20387,05:00:00,40.7105,-73.98465999999998,FDR Drive,16.09,0.0,0.0,Day,False,2020-04-23
20388,07:30:00,40.71255,-73.97769,FDR Drive,16.09,0.0,0.0,Day,True,2020-04-23
20389,07:30:00,40.71255,-73.97769,FDR Drive,16.09,0.0,0.0,Day,False,2020-04-23
20390,17:00:00,40.76465,-73.95241999999998,FDR Drive,16.09,4.83,0.0,Day,False,2020-04-23
20391,17:00:00,40.76465,-73.95241999999998,FDR Drive,16.09,9.66,0.0,Day,False,2020-04-23
20392,18:30:00,40.73762,-73.97433000000002,FDR Drive,16.09,8.05,0.0,Day,False,2020-04-23
20393,18:30:00,40.73762,-73.97433000000002,FDR Drive,16.09,8.05,0.0,Day,True,2020-04-23
20394,06:00:00,40.83293,-73.95029,Henry Hudson Parkway,9.66,16.09,0.51,Day,False,2020-04-24
20395,05:30:00,40.83292,-73.95029,Henry Hudson Parkway,9.66,16.09,0.51,Day,False,2020-04-24
20396,08:30:00,40.78524,-73.94024,FDR Drive,4.83,24.14,0.25,Day,False,2020-04-24
20397,08:30:00,40.78125,-73.94422,FDR Drive,3.22,16.09,0.25,Day,False,2020-04-24
20398,09:00:00,40.78126,-73.94422,FDR Drive,1.61,14.48,0.25,Day,True,2020-04-24
20399,16:30:00,40.83297,-73.95014,Henry Hudson Parkway,4.83,12.87,0.0,Day,True,2020-04-24
20400,15:30:00,40.83297,-73.95014,Henry Hudson Parkway,9.66,12.87,0.0,Day,True,2020-04-24
20401,16:00:00,40.83297,-73.95014,Henry Hudson Parkway,3.22,8.05,0.0,Day,False,2020-04-24
20402,16:30:00,40.83297,-73.95014,Henry Hudson Parkway,4.83,12.87,0.0,Day,True,2020-04-24
20403,23:30:00,40.79601,-73.97674,Henry Hudson Parkway,16.09,0.0,0.0,Night,True,2020-04-24
20404,00:00:00,40.79601,-73.97674,Henry Hudson Parkway,16.09,0.0,0.0,Night,True,2020-04-25
20405,06:30:00,40.79588,-73.9765,Henry Hudson Parkway,16.09,0.0,0.0,Day,False,2020-04-25
20406,06:30:00,40.79588,-73.9765,Henry Hudson Parkway,16.09,0.0,0.0,Day,False,2020-04-25
20407,18:00:00,40.83026,-73.93496,Harlem River Drive North,16.09,,0.0,Day,False,2020-04-25
20408,18:00:00,40.83026,-73.93496,Harlem River Drive North,16.09,,0.0,Day,False,2020-04-25
20409,17:00:00,40.78128,-73.9441,FDR Drive,1.61,12.87,0.25,Day,False,2020-04-26
20410,17:00:00,40.78128,-73.9441,FDR Drive,1.61,12.87,0.25,Day,True,2020-04-26
20411,12:30:00,40.72371,-73.99098000000002, 2nd Avenue,16.09,11.27,0.0,Day,False,2020-04-27
20412,12:30:00,40.72371,-73.99098000000002, 2nd Avenue,16.09,11.27,0.0,Day,False,2020-04-27
20413,13:00:00,40.72371,-73.99098000000002, 2nd Avenue,16.09,8.05,0.0,Day,False,2020-04-27
20414,14:00:00,40.72371,-73.99098000000002, 2nd Avenue,16.09,11.27,0.0,Day,False,2020-04-27
20415,14:30:00,40.72371,-73.99098000000002, 2nd Avenue,16.09,,0.0,Day,False,2020-04-27
20416,14:30:00,40.72371,-73.99098000000002, 2nd Avenue,16.09,,0.0,Day,True,2020-04-27
20417,16:00:00,40.75974,-73.95789,FDR Drive,16.09,12.87,0.0,Day,True,2020-04-27
20418,16:00:00,40.75974,-73.95789,FDR Drive,16.09,12.87,0.0,Day,False,2020-04-27
20419,07:00:00,40.80946,-73.93506,Harlem River Drive North,16.09,8.05,0.0,Day,True,2020-04-28
20420,07:00:00,40.80945,-73.93506,Harlem River Drive North,16.09,8.05,0.0,Day,False,2020-04-28
20421,07:00:00,40.80946,-73.93506,Harlem River Drive North,16.09,8.05,0.0,Day,False,2020-04-28
20422,07:30:00,40.76469,-73.95254,FDR Drive,16.09,0.0,0.0,Day,False,2020-04-28
20423,08:00:00,40.76468,-73.95255,FDR Drive,16.09,0.0,0.0,Day,False,2020-04-28
20424,08:00:00,40.76469,-73.95254,FDR Drive,16.09,0.0,0.0,Day,True,2020-04-28
20425,09:00:00,40.76873,-73.94898,FDR Drive,16.09,,0.0,Day,False,2020-04-28
20426,09:00:00,40.73762,-73.97433000000002,FDR Drive,12.87,11.27,0.0,Day,True,2020-04-29
20427,09:00:00,40.73762,-73.97433000000002,FDR Drive,12.87,11.27,0.0,Day,True,2020-04-29
20428,15:30:00,40.71754,-73.98565,Williamsburg Bridge East,16.09,,0.0,Day,False,2020-04-29
20429,15:30:00,40.71754,-73.98565,Williamsburg Bridge East,16.09,,0.0,Day,True,2020-04-29
20430,17:00:00,40.84902,-73.9395,5th Avenue,16.09,9.66,0.0,Day,True,2020-04-29
20431,17:30:00,40.76465,-73.95241999999998,FDR Drive,16.09,9.66,0.0,Day,False,2020-04-29
20432,17:30:00,40.76465,-73.95241999999998,FDR Drive,16.09,9.66,0.0,Day,True,2020-04-29
20433,17:30:00,40.75974,-73.95789,FDR Drive,16.09,9.66,0.0,Day,True,2020-04-29
20434,17:30:00,40.75974,-73.95789,FDR Drive,16.09,9.66,0.0,Day,True,2020-04-29
20435,17:30:00,40.75974,-73.95789,FDR Drive,16.09,9.66,0.0,Day,False,2020-04-29
20436,06:00:00,40.85024,-73.94506,George Washington Bridge,16.09,14.48,0.0,Day,True,2020-03-05
20437,08:00:00,40.801471,-73.930116,Robert F Kennedy Bridge,16.09,16.09,0.0,Day,True,2020-01-10
20438,17:00:00,40.85002,-73.94399,George Washington Bridge,16.09,8.05,0.0,Day,True,2020-01-13
20439,22:00:00,40.72826,-73.97163,FDR Drive,12.87,0.0,0.0,Night,False,2020-01-13
20440,14:00:00,40.78323,-73.94374,FDR Drive,16.09,4.83,0.0,Day,True,2020-01-14
20441,14:30:00,40.85002,-73.94399,George Washington Bridge,16.09,12.87,0.0,Day,True,2020-01-14
20442,09:00:00,40.85002,-73.94399,George Washington Bridge,16.09,,0.0,Day,True,2020-01-21
20443,17:30:00,40.70537,-74.01524,Brooklyn Battery Tunl,16.09,11.27,0.0,Day,True,2020-01-21
20444,08:30:00,40.75755,-73.99677,Lincoln Tunl,16.09,,0.0,Day,True,2020-01-22
20445,11:30:00,40.79281,-73.92387,Robert F Kennedy Bridge East,16.09,,0.0,Day,True,2020-01-23
20446,16:30:00,40.85024,-73.94506,George Washington Bridge,16.09,,0.0,Day,False,2020-01-23
20447,22:30:00,40.85024,-73.94506,George Washington Bridge,14.48,,0.0,Night,False,2020-01-23
20448,13:00:00,40.85024,-73.94506,George Washington Bridge,16.09,,0.0,Day,False,2020-01-24
20449,13:00:00,40.85024,-73.94506,George Washington Bridge,16.09,,0.0,Day,False,2020-01-24
20450,14:30:00,40.85024,-73.94506,George Washington Bridge,16.09,,0.0,Day,True,2020-01-24
20451,20:00:00,40.75392,-73.9629,FDR Drive,16.09,,0.0,Night,False,2020-01-26
20452,18:30:00,40.711358,-74.002507,Brooklyn Bridge,16.09,4.83,0.0,Night,False,2020-01-27
20453,18:00:00,40.70873,-73.99821,FDR Drive,16.09,11.27,0.0,Day,True,2020-01-29
20454,21:00:00,40.72107000000001,-73.9747,FDR Drive,16.09,8.05,0.0,Night,False,2020-01-29
20455,12:00:00,40.80245,-73.9303,FDR Drive,16.09,8.05,0.0,Day,True,2020-01-30
20456,12:00:00,40.80483,-73.93171,Harlem River Drive South,16.09,8.05,0.0,Day,False,2020-01-30
20457,21:30:00,40.74744000000001,-73.96864000000002,FDR Drive,12.87,4.83,0.51,Night,True,2020-01-31
20458,22:30:00,40.74829,-73.96795,F D R Drive,11.27,9.66,0.0,Night,True,2020-01-31
20459,08:00:00,40.72488,-74.00695999999998,Holland Tunl West,9.66,8.05,0.0,Day,True,2020-02-02
20460,11:00:00,40.72107000000001,-73.9747,FDR Drive,16.09,12.87,0.0,Day,False,2020-02-03
20461,13:00:00,40.78197,-73.97165, W 81st Transverse Rd,16.09,16.09,0.0,Day,False,2020-02-03
20462,13:00:00,40.77703,-73.9638, W 79st Transverse Rd,16.09,16.09,0.0,Day,True,2020-02-03
20463,12:00:00,40.80527,-73.93214,Harlem River Drive South,16.09,9.66,0.0,Day,False,2020-02-04
20464,11:00:00,40.85024,-73.94506,George Washington Bridge,14.48,0.0,0.0,Day,True,2020-02-04
20465,14:00:00,40.8453,-73.928,Alexander Hamilton Bridge East,16.09,8.05,0.0,Day,False,2020-02-04
20466,11:00:00,40.85024,-73.94506,George Washington Bridge,14.48,0.0,0.0,Day,True,2020-02-04
20467,13:00:00,40.85024,-73.94506,George Washington Bridge,16.09,9.66,0.0,Day,True,2020-02-05
20468,21:30:00,40.85024,-73.94506,George Washington Bridge,16.09,11.27,0.0,Night,True,2020-02-05
20469,01:30:00,40.85024,-73.94506,George Washington Bridge,3.22,11.27,3.56,Night,True,2020-02-06
20470,05:30:00,40.80179,-73.93004,FDR Drive,3.22,11.27,0.51,Day,False,2020-02-06
20471,05:30:00,40.81421,-73.93444000000002,Harlem River Drive South,3.22,11.27,0.51,Day,True,2020-02-06
20472,06:00:00,40.85024,-73.94506,George Washington Bridge,4.83,12.87,0.25,Day,True,2020-02-06
20473,05:30:00,40.81421,-73.93444000000002,Harlem River Drive South,3.22,11.27,0.51,Day,False,2020-02-06
20474,05:30:00,40.81421,-73.93444000000002,Harlem River Drive South,3.22,11.27,0.51,Day,True,2020-02-06
20475,09:00:00,40.85024,-73.94506,George Washington Bridge,3.22,16.09,0.0,Day,False,2020-02-06
20476,09:00:00,40.85024,-73.94506,George Washington Bridge,3.22,11.27,0.0,Day,False,2020-02-06
20477,05:30:00,40.81421,-73.93444000000002,Harlem River Drive South,3.22,11.27,0.51,Day,True,2020-02-06
20478,09:00:00,40.85024,-73.94506,George Washington Bridge,3.22,11.27,0.0,Day,True,2020-02-06
20479,17:30:00,40.84979000000001,-73.94318,George Washington Bridge,9.66,9.66,0.25,Day,True,2020-02-06
20480,21:30:00,40.85024,-73.94506,George Washington Bridge,4.83,9.66,0.0,Night,False,2020-02-06
20481,22:00:00,40.85024,-73.94506,George Washington Bridge,4.83,9.66,0.0,Night,True,2020-02-06
20482,07:00:00,40.81421,-73.93444000000002,Harlem River Drive South,1.61,12.87,0.0,Day,True,2020-02-07
20483,07:00:00,40.81421,-73.93444000000002,Harlem River Drive South,1.61,12.87,0.0,Day,True,2020-02-07
20484,08:30:00,40.79821,-73.92276,Robert F Kennedy Bridge,1.61,11.27,0.51,Day,False,2020-02-07
20485,12:30:00,40.85024,-73.94506,George Washington Bridge,16.09,24.14,0.25,Day,True,2020-02-07
20486,12:30:00,40.85024,-73.94506,George Washington Bridge,16.09,24.14,0.25,Day,True,2020-02-07
20487,13:00:00,40.85024,-73.94506,George Washington Bridge,16.09,24.14,0.25,Day,True,2020-02-07
20488,13:00:00,40.85024,-73.94506,George Washington Bridge,16.09,24.14,0.25,Day,True,2020-02-07
20489,16:00:00,40.85024,-73.94506,George Washington Bridge,16.09,22.53,0.0,Day,True,2020-02-07
20490,16:00:00,40.85024,-73.94506,George Washington Bridge,16.09,22.53,0.0,Day,True,2020-02-07
20491,18:30:00,40.8196,-73.95999,Henry Hudson Parkway,16.09,19.31,0.0,Day,True,2020-02-07
20492,22:30:00,40.85024,-73.94506,George Washington Bridge,16.09,,0.0,Night,False,2020-02-07
20493,22:30:00,40.85024,-73.94506,George Washington Bridge,16.09,,0.0,Night,True,2020-02-07
20494,23:00:00,40.85024,-73.94506,George Washington Bridge,16.09,4.83,0.0,Night,False,2020-02-08
20495,06:00:00,40.8013,-73.9299,Robert F Kennedy Bridge,16.09,0.0,0.0,Day,False,2020-02-10
